racename,precinctname,Choice,Election Day,"Vote
By
Mail",Early Votes,Provisional,Total Votes,Percentage
Governor and Lieutenant Governor,W004,Darcy G. Richardson (REF),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,W004,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W004,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W004,Bruce Stanley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,W004,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,W005,Ron DeSantis (REP),23,20,13,0,56,5.53%
Governor and Lieutenant Governor,W005,Andrew Gillum (DEM),-,-,-,-,954,94.27%
Governor and Lieutenant Governor,W005,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W005,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,W005,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W005,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,W005,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W006,Ron DeSantis (REP),46,22,35,0,103,13.24%
Governor and Lieutenant Governor,W006,Andrew Gillum (DEM),279,129,259,0,667,85.73%
Governor and Lieutenant Governor,W006,Darcy G. Richardson (REF),-,-,-,-,6,0.77%
Governor and Lieutenant Governor,W006,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.26%
Governor and Lieutenant Governor,W006,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W006,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W006,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W007,Ron DeSantis (REP),62,34,37,0,133,11.02%
Governor and Lieutenant Governor,W007,Andrew Gillum (DEM),-,-,-,-,"1,068",88.48%
Governor and Lieutenant Governor,W007,Darcy G. Richardson (REF),-,-,-,-,5,0.41%
Governor and Lieutenant Governor,W007,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W007,Ryan Christopher Foley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,W007,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W008,Ron DeSantis (REP),58,40,37,0,135,6.91%
Governor and Lieutenant Governor,W008,Andrew Gillum (DEM),528,326,956,0,"1,810",92.63%
Governor and Lieutenant Governor,W008,Darcy G. Richardson (REF),-,-,-,-,2,0.10%
Governor and Lieutenant Governor,W008,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.15%
Governor and Lieutenant Governor,W008,Ryan Christopher Foley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,W008,Bruce Stanley (NPA),-,-,-,-,3,0.15%
Governor and Lieutenant Governor,W008,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W009,Ron DeSantis (REP),180,111,166,0,457,30.80%
Governor and Lieutenant Governor,W009,Andrew Gillum (DEM),-,-,-,-,"1,018",68.60%
Governor and Lieutenant Governor,W009,Darcy G. Richardson (REF),-,-,-,-,6,0.40%
Governor and Lieutenant Governor,W009,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.07%
Governor and Lieutenant Governor,W009,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,W009,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,W009,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W010,Ron DeSantis (REP),-,-,-,-,85,12.13%
Governor and Lieutenant Governor,W010,Andrew Gillum (DEM),-,-,-,-,609,86.88%
Governor and Lieutenant Governor,W010,Darcy G. Richardson (REF),-,-,-,-,5,0.71%
Governor and Lieutenant Governor,W010,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.14%
Governor and Lieutenant Governor,W010,Ryan Christopher Foley (NPA),-,-,-,-,1,0.14%
Governor and Lieutenant Governor,W010,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W010,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W011,Ron DeSantis (REP),-,-,-,-,132,10.21%
Governor and Lieutenant Governor,W011,Andrew Gillum (DEM),387,250,519,0,"1,156",89.40%
Governor and Lieutenant Governor,W011,Darcy G. Richardson (REF),-,-,-,-,3,0.23%
Governor and Lieutenant Governor,W011,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W011,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W011,Bruce Stanley (NPA),-,-,-,-,2,0.15%
Governor and Lieutenant Governor,W011,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W012,Ron DeSantis (REP),53,40,54,0,147,7.86%
Governor and Lieutenant Governor,W012,Andrew Gillum (DEM),-,-,-,-,"1,712",91.50%
Governor and Lieutenant Governor,W012,Darcy G. Richardson (REF),-,-,-,-,2,0.11%
Governor and Lieutenant Governor,W012,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.27%
Governor and Lieutenant Governor,W012,Ryan Christopher Foley (NPA),-,-,-,-,2,0.11%
Governor and Lieutenant Governor,W012,Bruce Stanley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,W012,WRITE-IN (NON),-,-,-,-,2,0.11%
Governor and Lieutenant Governor,W013,Ron DeSantis (REP),111,81,98,0,290,10.19%
Governor and Lieutenant Governor,W013,Andrew Gillum (DEM),-,-,-,-,"2,544",89.39%
Governor and Lieutenant Governor,W013,Darcy G. Richardson (REF),-,-,-,-,3,0.11%
Governor and Lieutenant Governor,W013,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,6,0.21%
Governor and Lieutenant Governor,W013,Ryan Christopher Foley (NPA),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,W013,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W013,WRITE-IN (NON),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,W014,Ron DeSantis (REP),287,218,297,0,802,29.40%
Governor and Lieutenant Governor,W014,Andrew Gillum (DEM),-,-,-,-,"1,914",70.16%
Governor and Lieutenant Governor,W014,Darcy G. Richardson (REF),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,W014,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.11%
Governor and Lieutenant Governor,W014,Ryan Christopher Foley (NPA),-,-,-,-,4,0.15%
Governor and Lieutenant Governor,W014,Bruce Stanley (NPA),-,-,-,-,2,0.07%
Governor and Lieutenant Governor,W014,WRITE-IN (NON),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,W015,Ron DeSantis (REP),119,98,135,0,352,40.79%
Governor and Lieutenant Governor,W015,Andrew Gillum (DEM),142,122,235,0,499,57.82%
Governor and Lieutenant Governor,W015,Darcy G. Richardson (REF),-,-,-,-,7,0.81%
Governor and Lieutenant Governor,W015,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.23%
Governor and Lieutenant Governor,W015,Ryan Christopher Foley (NPA),-,-,-,-,2,0.23%
Governor and Lieutenant Governor,W015,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W015,WRITE-IN (NON),-,-,-,-,1,0.12%
Governor and Lieutenant Governor,W016,Ron DeSantis (REP),-,-,-,-,"1,434",32.68%
Governor and Lieutenant Governor,W016,Andrew Gillum (DEM),-,-,-,-,"2,921",66.57%
Governor and Lieutenant Governor,W016,Darcy G. Richardson (REF),-,-,-,-,19,0.43%
Governor and Lieutenant Governor,W016,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,10,0.23%
Governor and Lieutenant Governor,W016,Ryan Christopher Foley (NPA),-,-,-,-,3,0.07%
Governor and Lieutenant Governor,W016,Bruce Stanley (NPA),-,-,-,-,1,0.02%
Governor and Lieutenant Governor,W016,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W017,Ron DeSantis (REP),205,165,241,0,611,24.37%
Governor and Lieutenant Governor,W017,Andrew Gillum (DEM),515,378,984,0,"1,877",74.87%
Governor and Lieutenant Governor,W017,Darcy G. Richardson (REF),-,-,-,-,5,0.20%
Governor and Lieutenant Governor,W017,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W017,Ryan Christopher Foley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,W017,Bruce Stanley (NPA),-,-,-,-,5,0.20%
Governor and Lieutenant Governor,W017,WRITE-IN (NON),-,-,-,-,6,0.24%
Governor and Lieutenant Governor,W018,Ron DeSantis (REP),-,-,-,-,444,25.72%
Governor and Lieutenant Governor,W018,Andrew Gillum (DEM),-,-,-,-,"1,274",73.81%
Governor and Lieutenant Governor,W018,Darcy G. Richardson (REF),-,-,-,-,4,0.23%
Governor and Lieutenant Governor,W018,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.12%
Governor and Lieutenant Governor,W018,Ryan Christopher Foley (NPA),-,-,-,-,2,0.12%
Governor and Lieutenant Governor,W018,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W018,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W019,Ron DeSantis (REP),-,-,-,-,522,21.36%
Governor and Lieutenant Governor,W019,Andrew Gillum (DEM),405,439,"1,061",0,"1,905",77.95%
Governor and Lieutenant Governor,W019,Darcy G. Richardson (REF),-,-,-,-,10,0.41%
Governor and Lieutenant Governor,W019,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W019,Ryan Christopher Foley (NPA),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W019,Bruce Stanley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,W019,WRITE-IN (NON),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W020,Ron DeSantis (REP),-,-,-,-,562,23.72%
Governor and Lieutenant Governor,W020,Andrew Gillum (DEM),-,-,-,-,"1,798",75.90%
Governor and Lieutenant Governor,W020,Darcy G. Richardson (REF),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,W020,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W020,Ryan Christopher Foley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,W020,Bruce Stanley (NPA),-,-,-,-,3,0.13%
Governor and Lieutenant Governor,W020,WRITE-IN (NON),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W021,Ron DeSantis (REP),192,310,263,0,765,30.66%
Governor and Lieutenant Governor,W021,Andrew Gillum (DEM),-,-,-,-,"1,713",68.66%
Governor and Lieutenant Governor,W021,Darcy G. Richardson (REF),-,-,-,-,10,0.40%
Governor and Lieutenant Governor,W021,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.20%
Governor and Lieutenant Governor,W021,Ryan Christopher Foley (NPA),-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W021,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W021,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W022,Ron DeSantis (REP),-,-,-,-,475,23.62%
Governor and Lieutenant Governor,W022,Andrew Gillum (DEM),-,-,-,-,"1,528",75.98%
Governor and Lieutenant Governor,W022,Darcy G. Richardson (REF),-,-,-,-,2,0.10%
Governor and Lieutenant Governor,W022,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.10%
Governor and Lieutenant Governor,W022,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W022,Bruce Stanley (NPA),-,-,-,-,4,0.20%
Governor and Lieutenant Governor,W022,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W023,Ron DeSantis (REP),-,-,-,-,590,14.28%
Governor and Lieutenant Governor,W023,Andrew Gillum (DEM),-,-,-,-,"3,521",85.23%
Governor and Lieutenant Governor,W023,Darcy G. Richardson (REF),-,-,-,-,9,0.22%
Governor and Lieutenant Governor,W023,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.12%
Governor and Lieutenant Governor,W023,Ryan Christopher Foley (NPA),-,-,-,-,3,0.07%
Governor and Lieutenant Governor,W023,Bruce Stanley (NPA),-,-,-,-,2,0.05%
Governor and Lieutenant Governor,W023,WRITE-IN (NON),-,-,-,-,1,0.02%
Governor and Lieutenant Governor,W024,Ron DeSantis (REP),99,53,67,0,219,12.43%
Governor and Lieutenant Governor,W024,Andrew Gillum (DEM),-,-,-,-,"1,534",87.06%
Governor and Lieutenant Governor,W024,Darcy G. Richardson (REF),-,-,-,-,2,0.11%
Governor and Lieutenant Governor,W024,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.17%
Governor and Lieutenant Governor,W024,Ryan Christopher Foley (NPA),-,-,-,-,2,0.11%
Governor and Lieutenant Governor,W024,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W024,WRITE-IN (NON),-,-,-,-,2,0.11%
Governor and Lieutenant Governor,W025,Ron DeSantis (REP),48,42,55,0,145,6.15%
Governor and Lieutenant Governor,W025,Andrew Gillum (DEM),-,-,-,-,"2,206",93.59%
Governor and Lieutenant Governor,W025,Darcy G. Richardson (REF),-,-,-,-,3,0.13%
Governor and Lieutenant Governor,W025,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.08%
Governor and Lieutenant Governor,W025,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,W025,Bruce Stanley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,W025,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X001,Ron DeSantis (REP),104,66,115,0,285,27.17%
Governor and Lieutenant Governor,X001,Andrew Gillum (DEM),-,-,-,-,753,71.78%
Governor and Lieutenant Governor,X001,Darcy G. Richardson (REF),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,X001,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.48%
Governor and Lieutenant Governor,X001,Ryan Christopher Foley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,X001,Bruce Stanley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,X001,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X002,Ron DeSantis (REP),70,60,61,0,191,24.18%
Governor and Lieutenant Governor,X002,Andrew Gillum (DEM),-,-,-,-,590,74.68%
Governor and Lieutenant Governor,X002,Darcy G. Richardson (REF),-,-,-,-,3,0.38%
Governor and Lieutenant Governor,X002,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,5,0.63%
Governor and Lieutenant Governor,X002,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X002,Bruce Stanley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,X002,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X003,Ron DeSantis (REP),-,-,-,-,202,21.15%
Governor and Lieutenant Governor,X003,Andrew Gillum (DEM),-,-,-,-,740,77.49%
Governor and Lieutenant Governor,X003,Darcy G. Richardson (REF),-,-,-,-,6,0.63%
Governor and Lieutenant Governor,X003,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.21%
Governor and Lieutenant Governor,X003,Ryan Christopher Foley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X003,Bruce Stanley (NPA),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X003,WRITE-IN (NON),-,-,-,-,3,0.31%
Governor and Lieutenant Governor,X004,Ron DeSantis (REP),118,71,85,0,274,35.54%
Governor and Lieutenant Governor,X004,Andrew Gillum (DEM),-,-,-,-,493,63.94%
Governor and Lieutenant Governor,X004,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X004,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.13%
Governor and Lieutenant Governor,X004,Ryan Christopher Foley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,X004,Bruce Stanley (NPA),-,-,-,-,2,0.26%
Governor and Lieutenant Governor,X004,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X005,Ron DeSantis (REP),-,-,-,-,486,45.98%
Governor and Lieutenant Governor,X005,Andrew Gillum (DEM),165,197,198,0,560,52.98%
Governor and Lieutenant Governor,X005,Darcy G. Richardson (REF),-,-,-,-,7,0.66%
Governor and Lieutenant Governor,X005,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.09%
Governor and Lieutenant Governor,X005,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,X005,Bruce Stanley (NPA),-,-,-,-,2,0.19%
Governor and Lieutenant Governor,X005,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X006,Ron DeSantis (REP),171,115,159,0,445,29.57%
Governor and Lieutenant Governor,X006,Andrew Gillum (DEM),-,-,-,-,"1,052",69.90%
Governor and Lieutenant Governor,X006,Darcy G. Richardson (REF),-,-,-,-,2,0.13%
Governor and Lieutenant Governor,X006,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.20%
Governor and Lieutenant Governor,X006,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X006,Bruce Stanley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X006,WRITE-IN (NON),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X007,Ron DeSantis (REP),-,-,-,-,543,41.11%
Governor and Lieutenant Governor,X007,Andrew Gillum (DEM),-,-,-,-,769,58.21%
Governor and Lieutenant Governor,X007,Darcy G. Richardson (REF),-,-,-,-,3,0.23%
Governor and Lieutenant Governor,X007,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.15%
Governor and Lieutenant Governor,X007,Ryan Christopher Foley (NPA),-,-,-,-,1,0.08%
Governor and Lieutenant Governor,X007,Bruce Stanley (NPA),-,-,-,-,3,0.23%
Governor and Lieutenant Governor,X007,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X008,Ron DeSantis (REP),68,91,85,0,244,30.65%
Governor and Lieutenant Governor,X008,Andrew Gillum (DEM),-,-,-,-,545,68.47%
Governor and Lieutenant Governor,X008,Darcy G. Richardson (REF),-,-,-,-,2,0.25%
Governor and Lieutenant Governor,X008,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X008,Ryan Christopher Foley (NPA),-,-,-,-,1,0.13%
Governor and Lieutenant Governor,X008,Bruce Stanley (NPA),-,-,-,-,4,0.50%
Governor and Lieutenant Governor,X008,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X009,Ron DeSantis (REP),-,-,-,-,420,21.20%
Governor and Lieutenant Governor,X009,Andrew Gillum (DEM),-,-,-,-,"1,552",78.34%
Governor and Lieutenant Governor,X009,Darcy G. Richardson (REF),-,-,-,-,3,0.15%
Governor and Lieutenant Governor,X009,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.05%
Governor and Lieutenant Governor,X009,Ryan Christopher Foley (NPA),-,-,-,-,3,0.15%
Governor and Lieutenant Governor,X009,Bruce Stanley (NPA),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,X009,WRITE-IN (NON),-,-,-,-,1,0.05%
Governor and Lieutenant Governor,X010,Ron DeSantis (REP),297,222,238,0,757,40.10%
Governor and Lieutenant Governor,X010,Andrew Gillum (DEM),-,-,-,-,"1,112",58.90%
Governor and Lieutenant Governor,X010,Darcy G. Richardson (REF),-,-,-,-,3,0.16%
Governor and Lieutenant Governor,X010,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.21%
Governor and Lieutenant Governor,X010,Ryan Christopher Foley (NPA),-,-,-,-,3,0.16%
Governor and Lieutenant Governor,X010,Bruce Stanley (NPA),-,-,-,-,6,0.32%
Governor and Lieutenant Governor,X010,WRITE-IN (NON),-,-,-,-,3,0.16%
Governor and Lieutenant Governor,X011,Ron DeSantis (REP),-,-,-,-,171,45.72%
Governor and Lieutenant Governor,X011,Andrew Gillum (DEM),-,-,-,-,202,54.01%
Governor and Lieutenant Governor,X011,Darcy G. Richardson (REF),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X011,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X011,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X011,Bruce Stanley (NPA),-,-,-,-,1,0.27%
Governor and Lieutenant Governor,X011,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X012,Ron DeSantis (REP),153,66,52,0,271,26.88%
Governor and Lieutenant Governor,X012,Andrew Gillum (DEM),348,197,185,0,730,72.42%
Governor and Lieutenant Governor,X012,Darcy G. Richardson (REF),-,-,-,-,2,0.20%
Governor and Lieutenant Governor,X012,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X012,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X012,Bruce Stanley (NPA),-,-,-,-,3,0.30%
Governor and Lieutenant Governor,X012,WRITE-IN (NON),-,-,-,-,1,0.10%
Governor and Lieutenant Governor,X013,Ron DeSantis (REP),-,-,-,-,514,32.33%
Governor and Lieutenant Governor,X013,Andrew Gillum (DEM),-,-,-,-,"1,054",66.29%
Governor and Lieutenant Governor,X013,Darcy G. Richardson (REF),-,-,-,-,7,0.44%
Governor and Lieutenant Governor,X013,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,6,0.38%
Governor and Lieutenant Governor,X013,Ryan Christopher Foley (NPA),-,-,-,-,3,0.19%
Governor and Lieutenant Governor,X013,Bruce Stanley (NPA),-,-,-,-,5,0.31%
Governor and Lieutenant Governor,X013,WRITE-IN (NON),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X014,Ron DeSantis (REP),109,105,108,0,322,23.20%
Governor and Lieutenant Governor,X014,Andrew Gillum (DEM),349,254,450,0,"1,053",75.86%
Governor and Lieutenant Governor,X014,Darcy G. Richardson (REF),-,-,-,-,4,0.29%
Governor and Lieutenant Governor,X014,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,3,0.22%
Governor and Lieutenant Governor,X014,Ryan Christopher Foley (NPA),-,-,-,-,1,0.07%
Governor and Lieutenant Governor,X014,Bruce Stanley (NPA),-,-,-,-,3,0.22%
Governor and Lieutenant Governor,X014,WRITE-IN (NON),-,-,-,-,2,0.14%
Governor and Lieutenant Governor,X015,Ron DeSantis (REP),-,-,-,-,347,49.22%
Governor and Lieutenant Governor,X015,Andrew Gillum (DEM),110,104,139,0,353,50.07%
Governor and Lieutenant Governor,X015,Darcy G. Richardson (REF),-,-,-,-,3,0.43%
Governor and Lieutenant Governor,X015,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X015,Ryan Christopher Foley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X015,Bruce Stanley (NPA),-,-,-,-,2,0.28%
Governor and Lieutenant Governor,X015,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X016,Ron DeSantis (REP),-,-,-,-,414,38.19%
Governor and Lieutenant Governor,X016,Andrew Gillum (DEM),-,-,-,-,663,61.16%
Governor and Lieutenant Governor,X016,Darcy G. Richardson (REF),-,-,-,-,3,0.28%
Governor and Lieutenant Governor,X016,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,2,0.18%
Governor and Lieutenant Governor,X016,Ryan Christopher Foley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,X016,Bruce Stanley (NPA),-,-,-,-,1,0.09%
Governor and Lieutenant Governor,X016,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X017,Ron DeSantis (REP),165,155,161,0,481,31.05%
Governor and Lieutenant Governor,X017,Andrew Gillum (DEM),-,-,-,-,"1,055",68.11%
Governor and Lieutenant Governor,X017,Darcy G. Richardson (REF),-,-,-,-,8,0.52%
Governor and Lieutenant Governor,X017,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X017,Ryan Christopher Foley (NPA),-,-,-,-,3,0.19%
Governor and Lieutenant Governor,X017,Bruce Stanley (NPA),-,-,-,-,1,0.06%
Governor and Lieutenant Governor,X017,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X018,Ron DeSantis (REP),63,58,84,0,205,30.33%
Governor and Lieutenant Governor,X018,Andrew Gillum (DEM),141,137,189,0,467,69.08%
Governor and Lieutenant Governor,X018,Darcy G. Richardson (REF),-,-,-,-,2,0.30%
Governor and Lieutenant Governor,X018,"Kyle ""KC"" Gibson (NPA)",0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X018,Ryan Christopher Foley (NPA),-,-,-,-,1,0.15%
Governor and Lieutenant Governor,X018,Bruce Stanley (NPA),-,-,-,-,1,0.15%
Governor and Lieutenant Governor,X018,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X019,Ron DeSantis (REP),239,274,89,0,602,39.14%
Governor and Lieutenant Governor,X019,Andrew Gillum (DEM),-,-,-,-,926,60.21%
Governor and Lieutenant Governor,X019,Darcy G. Richardson (REF),-,-,-,-,3,0.20%
Governor and Lieutenant Governor,X019,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.26%
Governor and Lieutenant Governor,X019,Ryan Christopher Foley (NPA),-,-,-,-,3,0.20%
Governor and Lieutenant Governor,X019,Bruce Stanley (NPA),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X019,WRITE-IN (NON),0,0,0,0,0,0.00%
Governor and Lieutenant Governor,X020,Ron DeSantis (REP),-,-,-,-,861,40.48%
Governor and Lieutenant Governor,X020,Andrew Gillum (DEM),-,-,-,-,"1,240",58.30%
Governor and Lieutenant Governor,X020,Darcy G. Richardson (REF),-,-,-,-,7,0.33%
Governor and Lieutenant Governor,X020,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,8,0.38%
Governor and Lieutenant Governor,X020,Ryan Christopher Foley (NPA),-,-,-,-,4,0.19%
Governor and Lieutenant Governor,X020,Bruce Stanley (NPA),-,-,-,-,4,0.19%
Governor and Lieutenant Governor,X020,WRITE-IN (NON),-,-,-,-,3,0.14%
Governor and Lieutenant Governor,X021,Ron DeSantis (REP),-,-,-,-,385,15.66%
Governor and Lieutenant Governor,X021,Andrew Gillum (DEM),-,-,-,-,"2,055",83.60%
Governor and Lieutenant Governor,X021,Darcy G. Richardson (REF),-,-,-,-,7,0.28%
Governor and Lieutenant Governor,X021,"Kyle ""KC"" Gibson (NPA)",-,-,-,-,4,0.16%
Governor and Lieutenant Governor,X021,Ryan Christopher Foley (NPA),-,-,-,-,3,0.12%
Governor and Lieutenant Governor,X021,Bruce Stanley (NPA),-,-,-,-,1,0.04%
Governor and Lieutenant Governor,X021,WRITE-IN (NON),-,-,-,-,3,0.12%
